SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
191066,0,Cash loans,F,N,Y,0,54000.0,45000.0,4846.5,45000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018801,-13252,-689,-5303.0,-5303,,1,1,0,1,1,0,Laborers,2.0,2,2,SATURDAY,9,0,0,0,0,0,0,Business Entity Type 3,0.3886024687041956,0.4493612980029484,0.5656079814115492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1916.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
129899,0,Cash loans,F,N,Y,0,315000.0,1129500.0,43020.0,1129500.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.014519999999999996,-21919,-8105,-6224.0,-4990,,1,1,0,1,0,0,Managers,1.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Bank,,0.2663445441482756,,0.0742,0.0308,0.9742,0.6464,0.0199,0.0,0.2069,0.1667,0.0417,0.13699999999999998,0.0605,0.0576,,0.0474,0.0756,0.032,0.9742,0.6602,0.0201,0.0,0.2069,0.1667,0.0417,0.1401,0.0661,0.06,,0.0502,0.0749,0.0308,0.9742,0.6511,0.02,0.0,0.2069,0.1667,0.0417,0.1393,0.0616,0.0586,,0.0484,reg oper account,block of flats,0.0665,"Stone, brick",No,0.0,0.0,0.0,0.0,-1842.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
223894,0,Revolving loans,F,N,Y,0,81000.0,135000.0,6750.0,135000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-19181,-142,-2555.0,-82,,1,1,1,1,0,0,,2.0,2,2,WEDNESDAY,15,0,0,0,1,1,0,Business Entity Type 3,0.8062844089782732,0.7175348435637643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-37.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
129249,0,Revolving loans,M,Y,Y,0,135000.0,180000.0,9000.0,180000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.020246,-10603,-1623,-5109.0,-3271,10.0,1,1,0,1,0,0,Drivers,1.0,3,3,FRIDAY,11,0,0,0,1,1,0,Business Entity Type 3,,0.31550207250809703,0.5954562029091491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0
455365,0,Cash loans,M,Y,Y,0,180000.0,301896.0,27819.0,252000.0,Unaccompanied,Working,Incomplete higher,Married,House / apartment,0.031329,-10974,-3542,-1161.0,-3650,13.0,1,1,0,1,0,1,Laborers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Industry: type 5,0.5109863539499276,0.6287614143774005,0.3876253444214701,0.0928,0.0722,0.9747,0.6532,0.0227,0.0,0.2069,0.1667,0.2083,0.1106,0.0756,0.0783,0.0,0.0,0.0945,0.0749,0.9747,0.6668,0.0229,0.0,0.2069,0.1667,0.2083,0.1131,0.0826,0.0816,0.0,0.0,0.0937,0.0722,0.9747,0.6578,0.0229,0.0,0.2069,0.1667,0.2083,0.1125,0.077,0.0798,0.0,0.0,reg oper account,block of flats,0.07400000000000001,Panel,No,1.0,0.0,1.0,0.0,-2041.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
385652,0,Cash loans,F,N,N,0,247500.0,1800000.0,62698.5,1800000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.035792000000000004,-18550,-1153,-1911.0,-2094,,1,1,1,1,1,0,Sales staff,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Trade: type 7,,0.7284821543629612,0.3876253444214701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
405548,0,Cash loans,F,N,N,0,67500.0,91143.0,9144.0,85500.0,Unaccompanied,Pensioner,Higher education,Widow,House / apartment,0.018801,-24747,365243,-8512.0,-1446,,1,0,0,1,1,0,,1.0,2,2,MONDAY,13,0,0,0,0,0,0,XNA,,0.6517680384233184,0.6940926425266661,0.08199999999999999,0.0636,0.9881,0.8368,0.0266,0.04,0.1207,0.2708,0.2083,0.08800000000000001,0.0639,0.0839,0.0135,0.0647,0.0504,0.0609,0.9777,0.706,0.0025,0.0,0.069,0.1667,0.2083,0.09,0.0413,0.0657,0.0117,0.0455,0.0828,0.0636,0.9881,0.8390000000000001,0.0267,0.04,0.1207,0.2708,0.2083,0.0895,0.065,0.0854,0.0136,0.066,reg oper spec account,block of flats,0.0754,"Stone, brick",No,0.0,0.0,0.0,0.0,-1071.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
209138,0,Cash loans,F,N,N,0,166500.0,490495.5,30006.0,454500.0,Unaccompanied,Working,Higher education,Separated,Rented apartment,0.022625,-10783,-422,-4547.0,-2315,,1,1,1,1,0,0,Sales staff,1.0,2,2,TUESDAY,13,0,0,0,1,1,0,Business Entity Type 3,,0.649640779349126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-274.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
184580,0,Cash loans,F,N,N,1,180000.0,1125000.0,36423.0,1125000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-11951,-4596,-1466.0,-1688,,1,1,0,1,0,0,Core staff,3.0,2,2,FRIDAY,10,0,0,0,0,1,1,Police,0.744139178056956,0.685213845537127,0.4311917977993083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-346.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0
383236,0,Cash loans,F,N,Y,0,99000.0,729792.0,38880.0,630000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-20189,-9331,-4333.0,-3611,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,14,0,0,0,0,0,0,Military,,0.6026657770906694,0.7530673920730478,0.0619,,0.9767,,,,0.1034,0.1667,,,,0.0507,,0.0205,0.063,,0.9767,,,,0.1034,0.1667,,,,0.0528,,0.0217,0.0625,,0.9767,,,,0.1034,0.1667,,,,0.0516,,0.021,,block of flats,0.0443,Panel,No,0.0,0.0,0.0,0.0,-1635.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
314352,0,Cash loans,M,Y,Y,0,112500.0,690048.0,20304.0,576000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.016612000000000002,-16376,-5151,-8827.0,-4407,9.0,1,1,0,1,1,0,Laborers,2.0,2,2,FRIDAY,9,0,0,0,0,1,1,Business Entity Type 3,0.5957829423926939,0.6516290556936599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-517.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
329621,0,Cash loans,F,N,Y,1,270000.0,808650.0,26086.5,675000.0,Children,State servant,Higher education,Married,House / apartment,0.072508,-14758,-109,-7556.0,-5501,,1,1,0,1,0,0,Core staff,3.0,1,1,MONDAY,15,0,0,0,0,0,0,Medicine,,0.7763638667960749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1230.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0
275848,0,Cash loans,M,Y,Y,0,112500.0,922500.0,27103.5,922500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-16557,-2172,-1798.0,-90,7.0,1,1,1,1,1,0,Laborers,2.0,3,3,WEDNESDAY,19,0,0,0,0,1,1,Construction,,0.3742330402180467,0.7713615919194317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2244.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
236442,0,Cash loans,F,N,Y,0,90000.0,112500.0,12114.0,112500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.030755,-16705,-2687,-2181.0,-241,,1,1,0,1,0,0,Sales staff,1.0,2,2,SATURDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.7164654862144966,,0.2464,,0.9965,0.9524,0.3447,0.24,0.2069,0.375,0.0417,0.0605,0.1992,0.2396,0.0077,0.0963,0.2511,,0.9965,0.9543,0.3478,0.2417,0.2069,0.375,0.0417,0.0619,0.2176,0.2496,0.0078,0.102,0.2488,,0.9965,0.953,0.3468,0.24,0.2069,0.375,0.0417,0.0616,0.2027,0.2439,0.0078,0.0983,org spec account,block of flats,0.2803,Panel,No,1.0,0.0,1.0,0.0,-2364.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
293287,0,Cash loans,F,N,Y,0,63000.0,254700.0,14350.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.031329,-24166,365243,-11785.0,-4395,,1,0,0,1,0,0,,2.0,2,2,TUESDAY,13,0,0,0,0,0,0,XNA,,0.16318703546427088,0.4740512892789932,0.0722,,0.9841,0.7824,0.0976,0.0,0.1724,0.1667,0.0,0.0566,0.0572,0.0659,0.0077,0.0072,0.0735,,0.9841,0.7909,0.0985,0.0,0.1724,0.1667,0.0,0.0579,0.0624,0.0686,0.0078,0.0076,0.0729,,0.9841,0.7853,0.0982,0.0,0.1724,0.1667,0.0,0.0576,0.0581,0.067,0.0078,0.0073,org spec account,block of flats,0.0534,Block,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,1.0,0.0
259788,0,Cash loans,M,Y,N,0,220500.0,1288350.0,41692.5,1125000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.020713,-13547,-6741,-3155.0,-5220,15.0,1,1,0,1,0,0,Laborers,2.0,3,3,FRIDAY,14,0,0,0,0,1,1,Business Entity Type 1,,0.5277506330045744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.0,3.0,0.0,-330.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
252066,0,Cash loans,M,Y,Y,2,225000.0,900000.0,45954.0,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-11445,-1660,-657.0,-948,3.0,1,1,0,1,0,0,,4.0,2,2,MONDAY,15,0,0,0,0,0,0,Business Entity Type 3,,0.6268861931557664,0.4884551844437485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
100008,0,Cash loans,M,N,Y,0,99000.0,490495.5,27517.5,454500.0,"Spouse, partner",State servant,Secondary / secondary special,Married,House / apartment,0.035792000000000004,-16941,-1588,-4970.0,-477,,1,1,1,1,1,0,Laborers,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Other,,0.3542247319929012,0.6212263380626669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2536.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
263394,0,Cash loans,F,N,Y,1,112500.0,1056447.0,31018.5,922500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020713,-16597,-3159,-3597.0,-149,,1,1,1,1,1,0,Sales staff,3.0,3,3,MONDAY,7,0,0,0,0,0,0,Self-employed,,0.5153481030154216,0.2707073872651806,0.1031,0.1141,0.9791,0.7144,0.0114,0.0,0.2069,0.1667,0.2083,0.1072,0.0832,0.0902,0.0039,0.0077,0.105,0.1184,0.9791,0.7256,0.0115,0.0,0.2069,0.1667,0.2083,0.1097,0.0909,0.094,0.0039,0.0081,0.1041,0.1141,0.9791,0.7182,0.0115,0.0,0.2069,0.1667,0.2083,0.1091,0.0847,0.0918,0.0039,0.0078,,block of flats,0.0788,Panel,No,0.0,0.0,0.0,0.0,-1177.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
343555,0,Cash loans,F,N,Y,0,76500.0,964989.0,34317.0,805500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.008068,-16657,-2312,-3697.0,-210,,1,1,0,1,0,0,,2.0,3,3,THURSDAY,8,0,0,0,0,0,0,Kindergarten,,0.20459544675673494,0.3979463219016906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-669.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0
416121,0,Cash loans,F,Y,N,0,222763.5,2589633.0,65461.5,2385000.0,Unaccompanied,State servant,Higher education,Civil marriage,House / apartment,0.04622,-17032,-1223,-2610.0,-586,1.0,1,1,1,1,0,0,High skill tech staff,2.0,1,1,MONDAY,15,0,0,0,0,0,0,Housing,,0.7590236204080291,,0.1227,0.1211,0.9846,0.7892,,0.0,0.2759,0.1667,0.2083,,0.1,0.1036,0.0,0.0,0.125,0.1257,0.9846,0.7975,,0.0,0.2759,0.1667,0.2083,,0.1093,0.10800000000000001,0.0,0.0,0.1239,0.1211,0.9846,0.792,,0.0,0.2759,0.1667,0.2083,,0.1018,0.1055,0.0,0.0,reg oper account,block of flats,0.0907,Panel,No,0.0,0.0,0.0,0.0,-188.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,
127980,1,Cash loans,M,N,Y,1,157500.0,582228.0,18909.0,486000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.019101,-14620,-3237,-8363.0,-4191,,1,1,0,1,0,0,Drivers,3.0,2,2,TUESDAY,15,0,0,0,0,0,0,Transport: type 3,,0.1585673763904467,0.4686596550493113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1184.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0
188374,0,Cash loans,F,Y,N,0,202500.0,679500.0,49023.0,679500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-12172,-2485,-945.0,-3303,24.0,1,1,1,1,0,0,,2.0,1,1,FRIDAY,10,0,0,0,0,0,0,Transport: type 4,0.6360420724883922,0.6570645657369318,,0.0443,0.0365,0.9374,,,0.0,0.1034,0.1667,,0.0214,,0.0626,,0.0395,0.0452,0.0378,0.9374,,,0.0,0.1034,0.1667,,0.0219,,0.0633,,0.0419,0.0448,0.0365,0.9374,,,0.0,0.1034,0.1667,,0.0218,,0.0638,,0.0404,,block of flats,0.0563,"Stone, brick",No,1.0,0.0,1.0,0.0,-1103.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
250424,0,Cash loans,M,N,Y,1,112500.0,1117917.0,47493.0,958500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.008068,-11337,-4735,-3216.0,-1513,,1,1,0,1,0,0,Sales staff,3.0,3,3,FRIDAY,6,0,0,0,0,0,0,Self-employed,0.2763308788673777,0.18194017450464645,0.7946285827840042,0.0082,,0.9732,0.6328,,0.0,0.0345,0.0417,,,,,,,0.0084,,0.9732,0.6472,,0.0,0.0345,0.0417,,,,,,,0.0083,,0.9732,0.6377,,0.0,0.0345,0.0417,,,,,,,reg oper account,block of flats,0.0042,,No,0.0,0.0,0.0,0.0,-589.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
229506,0,Cash loans,F,N,N,0,157500.0,337500.0,17361.0,337500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.005144,-11980,-4080,-5699.0,-4239,,1,1,0,1,0,1,Drivers,2.0,2,2,SATURDAY,16,0,0,0,0,0,0,Business Entity Type 3,0.7595603039299902,0.5819110791965119,0.5954562029091491,0.166,0.1065,0.9921,0.8844,0.0339,0.16,0.1379,0.375,0.4167,0.0723,0.1345,0.1693,0.0039,0.0012,0.1691,0.1105,0.9921,0.8889,0.0342,0.1611,0.1379,0.375,0.4167,0.0739,0.1469,0.1764,0.0039,0.0013,0.1676,0.1065,0.9921,0.8859,0.0342,0.16,0.1379,0.375,0.4167,0.0735,0.1368,0.1724,0.0039,0.0012,reg oper spec account,block of flats,0.152,Panel,No,5.0,1.0,5.0,0.0,-2813.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
306598,0,Revolving loans,F,N,Y,0,67500.0,135000.0,6750.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-18928,365243,-9764.0,-2450,,1,0,0,1,1,0,,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,XNA,,0.5733966006646825,0.21155076420525776,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
373615,0,Cash loans,F,N,Y,0,211500.0,679500.0,19998.0,679500.0,Unaccompanied,Pensioner,Secondary / secondary special,Separated,House / apartment,0.026392,-21627,365243,-9132.0,-4703,,1,0,0,1,0,0,,1.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,XNA,,0.7004479577843421,0.5370699579791587,0.0124,,0.9871,,,0.0,0.069,0.0833,,0.0233,,0.0107,,0.0009,0.0126,,0.9871,,,0.0,0.069,0.0833,,0.0238,,0.0112,,0.0009,0.0125,,0.9871,,,0.0,0.069,0.0833,,0.0237,,0.0109,,0.0009,,block of flats,0.0132,Panel,No,0.0,0.0,0.0,0.0,-1862.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,5.0
140262,0,Cash loans,F,N,Y,0,81000.0,675000.0,21906.0,675000.0,Family,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.002042,-8364,365243,-3239.0,-807,,1,0,0,1,0,0,,1.0,3,3,THURSDAY,15,0,0,0,0,0,0,XNA,0.2705951503091983,0.23759572668855555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,8.0,0.0,-496.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
276607,0,Cash loans,M,Y,N,0,180000.0,103500.0,11808.0,103500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.028663,-11404,-2121,-4667.0,-3397,11.0,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,Transport: type 4,,0.26112606457952464,0.4083588531230431,0.0928,0.0894,0.9851,0.7959999999999999,0.0142,0.0,0.2069,0.1667,0.0417,0.0251,0.0756,0.08800000000000001,0.0,0.0,0.0945,0.0927,0.9851,0.804,0.0143,0.0,0.2069,0.1667,0.0417,0.0257,0.0826,0.0916,0.0,0.0,0.0937,0.0894,0.9851,0.7987,0.0143,0.0,0.2069,0.1667,0.0417,0.0255,0.077,0.0895,0.0,0.0,reg oper account,block of flats,0.077,Panel,No,2.0,0.0,2.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
423069,0,Revolving loans,M,N,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-15264,-1922,-3252.0,-4444,,1,1,0,1,1,0,Laborers,2.0,3,3,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 1,0.6161553122259921,0.06849914192027633,0.6528965519806539,0.1485,0.1121,0.9851,0.7959999999999999,0.0356,0.16,0.1379,0.3333,0.375,0.0841,0.121,0.1299,0.0,0.0,0.1513,0.1163,0.9851,0.804,0.0359,0.1611,0.1379,0.3333,0.375,0.086,0.1322,0.1354,0.0,0.0,0.1499,0.1121,0.9851,0.7987,0.0358,0.16,0.1379,0.3333,0.375,0.0855,0.1231,0.1323,0.0,0.0,reg oper account,block of flats,0.1216,Panel,No,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
187197,0,Cash loans,F,N,Y,1,517500.0,816660.0,26473.5,585000.0,Family,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.010276,-14404,-3900,-5453.0,-1526,,1,1,0,1,0,0,Accountants,2.0,2,2,FRIDAY,15,0,0,0,0,0,0,Industry: type 11,0.2720246673056318,0.3954072013332928,0.10344905212675168,0.1835,0.1125,0.9881,0.8368,0.0512,0.08,0.069,0.3333,0.375,0.0893,0.1496,0.1496,0.0,0.0,0.187,0.1168,0.9881,0.8432,0.0516,0.0806,0.069,0.3333,0.375,0.0913,0.1635,0.1559,0.0,0.0,0.1853,0.1125,0.9881,0.8390000000000001,0.0515,0.08,0.069,0.3333,0.375,0.0908,0.1522,0.1523,0.0,0.0,reg oper account,block of flats,0.1191,Panel,No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0
394981,0,Cash loans,F,N,Y,0,112500.0,553806.0,23593.5,495000.0,Family,Pensioner,Secondary / secondary special,Widow,House / apartment,0.030755,-23938,365243,-12685.0,-4407,,1,0,0,1,0,0,,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.6908789353504683,0.8347841592331774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2555.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
124924,0,Cash loans,F,N,Y,1,67500.0,398016.0,26725.5,360000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.022625,-14712,-2808,-1454.0,-4024,,1,1,1,1,1,0,Laborers,3.0,2,2,MONDAY,9,0,0,0,0,0,0,Business Entity Type 3,,0.35850311820891523,0.7295666907060153,0.0722,,0.9836,0.7756,,0.0,0.1379,0.1667,,,,0.043,,,0.0735,,0.9836,0.7844,,0.0,0.1379,0.1667,,,,0.0448,,,0.0729,,0.9836,0.7786,,0.0,0.1379,0.1667,,,,0.0438,,,reg oper account,block of flats,0.0503,Block,No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0
